"","sex","id","test","img","time","id_f","id_s","type","durata","p_sx","p_dx","v_sx","v_dx"
"388588","F","F292","t1","2a_3a",17501,25,NA,"Fixation",250,2.98,3.11,0,0
"388589","F","F292","t1","2a_3a",17517,25,NA,"Fixation",250,2.94,3.08,0,0
"388590","F","F292","t1","2a_3a",17534,25,NA,"Fixation",250,NA,3.08,4,0
"388591","F","F292","t1","2a_3a",17551,NA,33,"Saccade",17,2.95,3,0,0
"388592","F","F292","t1","2a_3a",17567,NA,NA,"Unclassified",33,NA,2.98,4,0
"388593","F","F292","t1","2a_3a",17584,NA,NA,"Unclassified",33,NA,2.97,4,0
"388594","F","F292","t1","2a_3a",17601,NA,34,"Saccade",33,2.95,2.94,0,0
"388595","F","F292","t1","2a_3a",17617,NA,34,"Saccade",33,3.03,2.92,0,0
"388596","F","F292","t1","2a_3a",17634,26,NA,"Fixation",200,2.95,2.93,0,0
"388597","F","F292","t1","2a_3a",17651,26,NA,"Fixation",200,2.95,2.92,0,0
"388598","F","F292","t1","2a_3a",17667,26,NA,"Fixation",200,3.02,2.88,0,0
"388599","F","F292","t1","2a_3a",17684,26,NA,"Fixation",200,2.9,2.9,0,0
"388600","F","F292","t1","2a_3a",17701,26,NA,"Fixation",200,3.03,2.91,0,0
"388601","F","F292","t1","2a_3a",17717,26,NA,"Fixation",200,3.01,2.9,0,0
"388602","F","F292","t1","2a_3a",17734,26,NA,"Fixation",200,2.98,2.86,0,0
"388603","F","F292","t1","2a_3a",17751,26,NA,"Fixation",200,NA,2.9,4,0
"388604","F","F292","t1","2a_3a",17767,26,NA,"Fixation",200,3.15,2.91,0,0
"388605","F","F292","t1","2a_3a",17784,26,NA,"Fixation",200,2.99,2.93,0,0
"388606","F","F292","t1","2a_3a",17801,26,NA,"Fixation",200,3.01,2.94,0,0
"388607","F","F292","t1","2a_3a",17817,26,NA,"Fixation",200,2.94,2.91,0,0
"388608","F","F292","t1","2a_3a",17834,NA,35,"Saccade",33,3,2.92,0,0
"388609","F","F292","t1","2a_3a",17851,NA,35,"Saccade",33,3,2.91,0,0
"388610","F","F292","t1","2a_3a",17867,27,NA,"Fixation",150,3.02,2.95,0,0
"388611","F","F292","t1","2a_3a",17884,27,NA,"Fixation",150,3,2.93,0,0
"388612","F","F292","t1","2a_3a",17901,27,NA,"Fixation",150,3.01,2.89,0,0
"388613","F","F292","t1","2a_3a",17917,27,NA,"Fixation",150,3.05,2.94,0,0
"388614","F","F292","t1","2a_3a",17934,27,NA,"Fixation",150,3,2.86,0,0
"388615","F","F292","t1","2a_3a",17951,27,NA,"Fixation",150,3.04,2.9,0,0
"388616","F","F292","t1","2a_3a",17967,27,NA,"Fixation",150,3.03,2.86,0,0
"388617","F","F292","t1","2a_3a",17984,27,NA,"Fixation",150,3,2.93,0,0
"388618","F","F292","t1","2a_3a",18001,27,NA,"Fixation",150,3,3.01,0,0
"388619","F","F292","t1","2a_3a",18017,NA,36,"Saccade",50,3.05,2.97,0,0
"388620","F","F292","t1","2a_3a",18034,NA,36,"Saccade",50,3.04,2.9,0,0
"388621","F","F292","t1","2a_3a",18051,NA,36,"Saccade",50,3.04,2.96,0,0
"388622","F","F292","t1","2a_3a",18067,28,NA,"Fixation",650,3.03,2.97,0,0
"388623","F","F292","t1","2a_3a",18084,28,NA,"Fixation",650,2.97,2.97,0,0
"388624","F","F292","t1","2a_3a",18101,28,NA,"Fixation",650,2.99,2.96,0,0
"388625","F","F292","t1","2a_3a",18117,28,NA,"Fixation",650,2.99,2.89,0,0
"388626","F","F292","t1","2a_3a",18134,28,NA,"Fixation",650,3.02,2.92,0,0
"388627","F","F1318","t1","2a_3a",8167,NA,NA,"Unclassified",50,2.86,2.61,0,0
"388628","F","F1318","t1","2a_3a",8183,NA,1,"Saccade",17,2.8,2.7,0,0
"388629","F","F1318","t1","2a_3a",8200,1,NA,"Fixation",150,2.8,NA,0,4
"388630","F","F1318","t1","2a_3a",8217,1,NA,"Fixation",150,2.84,2.54,0,0
"388631","F","F1318","t1","2a_3a",8233,1,NA,"Fixation",150,2.79,2.29,0,0
"388632","F","F1318","t1","2a_3a",8250,1,NA,"Fixation",150,2.88,2.47,0,0
"388633","F","F1318","t1","2a_3a",8267,1,NA,"Fixation",150,2.78,2.55,0,0
"388634","F","F1318","t1","2a_3a",8283,1,NA,"Fixation",150,2.77,2.49,0,0
"388635","F","F1318","t1","2a_3a",8300,1,NA,"Fixation",150,2.86,2.36,0,0
"388636","F","F1318","t1","2a_3a",8317,1,NA,"Fixation",150,2.83,NA,0,4
"388637","F","F1318","t1","2a_3a",8333,1,NA,"Fixation",150,2.8,2.51,0,0
"388638","F","F1318","t1","2a_3a",8350,NA,2,"Saccade",150,2.8,2.58,0,0
"388639","F","F1318","t1","2a_3a",8367,NA,2,"Saccade",150,2.85,2.57,0,0
"388640","F","F1318","t1","2a_3a",8383,NA,2,"Saccade",150,2.8,2.48,0,0
"388641","F","F1318","t1","2a_3a",8400,NA,2,"Saccade",150,2.83,2.59,0,0
"388642","F","F1318","t1","2a_3a",8417,NA,2,"Saccade",150,2.8,NA,0,4
"388643","F","F1318","t1","2a_3a",8433,NA,2,"Saccade",150,2.77,2.46,0,0
"388644","F","F1318","t1","2a_3a",8450,NA,2,"Saccade",150,2.82,2.45,0,0
"388645","F","F1318","t1","2a_3a",8467,NA,2,"Saccade",150,2.82,2.22,0,0
"388646","F","F1318","t1","2a_3a",8483,NA,2,"Saccade",150,2.84,2.53,0,0
"388647","F","F1318","t1","2a_3a",8500,NA,NA,"Unclassified",33,2.81,NA,0,4
"388648","F","F1318","t1","2a_3a",8517,NA,NA,"Unclassified",33,2.86,2.59,0,0
"388649","F","F1318","t1","2a_3a",8533,NA,3,"Saccade",83,2.84,2.62,0,0
"388650","F","F1318","t1","2a_3a",8550,NA,3,"Saccade",83,2.85,2.69,0,0
"388651","F","F1318","t1","2a_3a",8567,NA,3,"Saccade",83,2.77,2.71,0,0
"388652","F","F1318","t1","2a_3a",8583,NA,3,"Saccade",83,2.87,2.61,0,0
"388653","F","F1318","t1","2a_3a",8600,NA,3,"Saccade",83,2.81,2.54,0,0
"388654","F","F1318","t1","2a_3a",8617,NA,NA,"Unclassified",17,2.78,2.59,0,0
"388655","F","F1318","t1","2a_3a",8633,NA,4,"Saccade",50,2.83,2.51,0,0
"388656","F","F1318","t1","2a_3a",8650,NA,4,"Saccade",50,2.82,2.35,0,0
"388657","F","F1318","t1","2a_3a",8667,NA,4,"Saccade",50,2.76,2.53,0,0
"388658","F","F1318","t1","2a_3a",8683,2,NA,"Fixation",133,2.77,2.45,0,0
"388659","F","F1318","t1","2a_3a",8700,2,NA,"Fixation",133,2.68,2.53,0,0
"388660","F","F1318","t1","2a_3a",8717,2,NA,"Fixation",133,2.72,2.49,0,0
"388661","F","F1318","t1","2a_3a",8733,2,NA,"Fixation",133,2.77,2.47,0,0
"388662","F","F1318","t1","2a_3a",8750,2,NA,"Fixation",133,2.71,2.54,0,0
"388663","F","F1318","t1","2a_3a",8767,2,NA,"Fixation",133,2.75,2.42,0,0
"388664","F","F1318","t1","2a_3a",8783,2,NA,"Fixation",133,2.7,2.37,0,0
"388665","F","F1318","t1","2a_3a",8800,2,NA,"Fixation",133,2.65,2.53,0,0
"388666","F","F1318","t1","2a_3a",8817,NA,5,"Saccade",33,2.73,2.49,0,0
"388667","F","F1318","t1","2a_3a",8833,NA,5,"Saccade",33,2.74,NA,0,4
"388668","F","F1318","t1","2a_3a",8850,3,NA,"Fixation",83,2.78,NA,0,4
"388669","F","F1318","t1","2a_3a",8867,3,NA,"Fixation",83,2.67,2.76,0,0
"388670","F","F1318","t1","2a_3a",8883,3,NA,"Fixation",83,2.74,2.62,0,0
"388671","F","F1318","t1","2a_3a",8900,3,NA,"Fixation",83,2.71,2.66,0,0
"388672","F","F1318","t1","2a_3a",8917,3,NA,"Fixation",83,2.78,2.66,0,0
"388673","F","F1318","t1","2a_3a",8933,NA,6,"Saccade",117,2.65,2.51,0,0
"388674","F","F1318","t1","2a_3a",8950,NA,6,"Saccade",117,2.74,2.54,0,0
"388675","F","F1318","t1","2a_3a",8967,NA,6,"Saccade",117,2.75,2.68,0,0
"388676","F","F1318","t1","2a_3a",8983,NA,6,"Saccade",117,2.64,2.57,0,0
"388677","F","F1318","t1","2a_3a",9000,NA,6,"Saccade",117,2.81,2.63,0,0
"388678","F","F1318","t1","2a_3a",9017,NA,6,"Saccade",117,2.68,2.62,0,0
"388679","F","F1318","t1","2a_3a",9033,NA,6,"Saccade",117,2.65,2.64,0,0
"388680","F","F1318","t1","2a_3a",9050,NA,NA,"Unclassified",50,2.65,2.64,0,0
"388681","F","F1318","t1","2a_3a",9066,NA,NA,"Unclassified",50,2.69,2.69,0,0
"388682","F","F1318","t1","2a_3a",9083,NA,NA,"Unclassified",50,2.66,2.59,0,0
"388683","F","F1318","t1","2a_3a",9100,NA,7,"Saccade",83,2.63,2.44,0,0
"388684","F","F1318","t1","2a_3a",9116,NA,7,"Saccade",83,2.63,2.28,0,0
"388685","F","F1318","t1","2a_3a",9133,NA,7,"Saccade",83,2.58,2.4,0,0
"388686","F","F1318","t1","2a_3a",9150,NA,7,"Saccade",83,NA,2.48,4,0
"388687","F","F1318","t1","2a_3a",9166,NA,7,"Saccade",83,NA,2.48,4,0
"388688","F","F1318","t1","2a_3a",9183,4,NA,"Fixation",83,2.57,2.47,0,0
"388689","F","F1318","t1","2a_3a",9200,4,NA,"Fixation",83,2.47,2.47,0,0
"388690","F","F1318","t1","2a_3a",9216,4,NA,"Fixation",83,2.65,2.5,0,0
"388691","F","F1318","t1","2a_3a",9233,4,NA,"Fixation",83,2.59,2.57,0,0
"388692","F","F1318","t1","2a_3a",9250,4,NA,"Fixation",83,2.6,2.53,0,0
"388693","F","F1318","t1","2a_3a",9266,NA,8,"Saccade",17,2.59,2.43,0,0
"388694","F","F1318","t1","2a_3a",9283,5,NA,"Fixation",167,2.59,2.5,0,0
"388695","F","F1318","t1","2a_3a",9300,5,NA,"Fixation",167,2.58,2.5,0,0
"388696","F","F1318","t1","2a_3a",9316,5,NA,"Fixation",167,2.57,2.49,0,0
"388697","F","F1318","t1","2a_3a",9333,5,NA,"Fixation",167,2.63,2.53,0,0
"388698","F","F1318","t1","2a_3a",9350,5,NA,"Fixation",167,2.63,2.47,0,0
"388699","F","F1318","t1","2a_3a",9366,5,NA,"Fixation",167,2.59,2.49,0,0
"388700","F","F1318","t1","2a_3a",9383,5,NA,"Fixation",167,2.59,2.46,0,0
"388701","F","F1318","t1","2a_3a",9400,5,NA,"Fixation",167,2.25,2.48,0,0
"388702","F","F1318","t1","2a_3a",9416,5,NA,"Fixation",167,2.59,2.39,0,0
"388703","F","F1318","t1","2a_3a",9433,5,NA,"Fixation",167,2.55,2.52,0,0
"388704","F","F1318","t1","2a_3a",9450,NA,9,"Saccade",67,2.55,2.5,0,0
"388705","F","F1318","t1","2a_3a",9466,NA,9,"Saccade",67,2.43,2.39,0,0
"388706","F","F1318","t1","2a_3a",9483,NA,9,"Saccade",67,2.66,2.32,0,0
"388707","F","F1318","t1","2a_3a",9500,NA,9,"Saccade",67,2.58,2.27,0,0
"388708","F","F1318","t1","2a_3a",9516,6,NA,"Fixation",184,2.67,2.31,0,0
"388709","F","F1318","t1","2a_3a",9533,6,NA,"Fixation",184,2.57,2.29,0,0
"388710","F","F1318","t1","2a_3a",9550,6,NA,"Fixation",184,2.59,2.39,0,0
"388711","F","F1318","t1","2a_3a",9566,6,NA,"Fixation",184,2.61,2.21,0,0
"388712","F","F1318","t1","2a_3a",9583,6,NA,"Fixation",184,2.61,2.32,0,0
"388713","F","F1318","t1","2a_3a",9600,6,NA,"Fixation",184,2.62,NA,0,4
"388714","F","F1318","t1","2a_3a",9617,6,NA,"Fixation",184,2.62,2.29,0,0
"388715","F","F1318","t1","2a_3a",9633,6,NA,"Fixation",184,2.57,2.25,0,0
"388716","F","F1318","t1","2a_3a",9650,6,NA,"Fixation",184,2.6,2.35,0,0
"388717","F","F1318","t1","2a_3a",9667,6,NA,"Fixation",184,2.66,2.35,0,0
"388718","F","F1318","t1","2a_3a",9683,6,NA,"Fixation",184,2.66,2.3,0,0
"388719","F","F1318","t1","2a_3a",9700,NA,10,"Saccade",50,2.6,2.3,0,0
"388720","F","F1318","t1","2a_3a",9717,NA,10,"Saccade",50,2.69,2.11,0,0
"388721","F","F1318","t1","2a_3a",9733,NA,10,"Saccade",50,2.64,2.29,0,0
"388722","F","F1318","t1","2a_3a",9750,7,NA,"Fixation",333,2.65,2.33,0,0
"388723","F","F1318","t1","2a_3a",9767,7,NA,"Fixation",333,2.61,2.34,0,0
"388724","F","F1318","t1","2a_3a",9783,7,NA,"Fixation",333,NA,2.35,4,0
"388725","F","F1318","t1","2a_3a",9800,7,NA,"Fixation",333,2.6,2.3,0,0
"388726","F","F1318","t1","2a_3a",9817,7,NA,"Fixation",333,2.64,2.36,0,0
"388727","F","F1318","t1","2a_3a",9833,7,NA,"Fixation",333,2.62,2.29,0,0
"388728","F","F1318","t1","2a_3a",9850,7,NA,"Fixation",333,2.57,2.3,0,0
"388729","F","F1318","t1","2a_3a",9867,7,NA,"Fixation",333,2.76,2.28,0,0
"388730","F","F1318","t1","2a_3a",9883,7,NA,"Fixation",333,2.71,2.4,0,0
"388731","F","F1318","t1","2a_3a",9900,7,NA,"Fixation",333,2.67,2.37,0,0
"388732","F","F1318","t1","2a_3a",9917,7,NA,"Fixation",333,2.75,2.32,0,0
"388733","F","F1318","t1","2a_3a",9933,7,NA,"Fixation",333,2.73,2.4,0,0
"388734","F","F1318","t1","2a_3a",9950,7,NA,"Fixation",333,2.77,2.29,0,0
"388735","F","F1318","t1","2a_3a",9967,7,NA,"Fixation",333,2.77,2.33,0,0
"388736","F","F1318","t1","2a_3a",9983,7,NA,"Fixation",333,2.78,2.27,0,0
"388737","F","F1318","t1","2a_3a",10000,7,NA,"Fixation",333,2.73,2.29,0,0
"388738","F","F1318","t1","2a_3a",10017,7,NA,"Fixation",333,2.72,2.32,0,0
"388739","F","F1318","t1","2a_3a",10033,7,NA,"Fixation",333,2.74,2.42,0,0
"388740","F","F1318","t1","2a_3a",10050,7,NA,"Fixation",333,2.72,2.39,0,0
"388741","F","F1318","t1","2a_3a",10067,7,NA,"Fixation",333,2.7,2.32,0,0
"388742","F","F1318","t1","2a_3a",10083,NA,11,"Saccade",67,2.78,2.31,0,0
"388743","F","F1318","t1","2a_3a",10100,NA,11,"Saccade",67,2.72,2.56,0,0
"388744","F","F1318","t1","2a_3a",10117,NA,11,"Saccade",67,2.67,2.41,0,0
"388745","F","F1318","t1","2a_3a",10133,NA,11,"Saccade",67,2.77,2.42,0,0
"388746","F","F1318","t1","2a_3a",10150,NA,NA,"Unclassified",33,2.66,2.43,0,0
"388747","F","F1318","t1","2a_3a",10167,NA,NA,"Unclassified",33,2.74,2.44,0,0
"388748","F","F1318","t1","2a_3a",10183,NA,12,"Saccade",17,2.67,2.4,0,0
"388749","F","F1318","t1","2a_3a",10200,8,NA,"Fixation",167,2.6,2.47,0,0
"388750","F","F1318","t1","2a_3a",10217,8,NA,"Fixation",167,2.72,2.46,0,0
"388751","F","F1318","t1","2a_3a",10233,8,NA,"Fixation",167,2.72,2.42,0,0
"388752","F","F1318","t1","2a_3a",10250,8,NA,"Fixation",167,2.74,2.43,0,0
"388753","F","F1318","t1","2a_3a",10267,8,NA,"Fixation",167,2.71,2.34,0,0
"388754","F","F1318","t1","2a_3a",10283,8,NA,"Fixation",167,2.69,2.41,0,0
"388755","F","F1318","t1","2a_3a",10300,8,NA,"Fixation",167,2.77,2.45,0,0
"388756","F","F1318","t1","2a_3a",10317,8,NA,"Fixation",167,2.7,2.42,0,0
"388757","F","F1318","t1","2a_3a",10333,8,NA,"Fixation",167,2.65,2.46,0,0
"388758","F","F1318","t1","2a_3a",10350,8,NA,"Fixation",167,2.69,2.47,0,0
"388759","F","F1318","t1","2a_3a",10367,NA,13,"Saccade",50,2.72,2.38,0,0
"388760","F","F1318","t1","2a_3a",10383,NA,13,"Saccade",50,2.66,2.51,0,0
"388761","F","F1318","t1","2a_3a",10400,NA,13,"Saccade",50,2.63,2.48,0,0
"388762","F","F1318","t1","2a_3a",10417,NA,NA,"Unclassified",17,2.69,2.43,0,0
"388763","F","F1318","t1","2a_3a",10433,NA,14,"Saccade",83,2.55,2.49,0,0
"388764","F","F1318","t1","2a_3a",10450,NA,14,"Saccade",83,2.61,2.46,0,0
"388765","F","F1318","t1","2a_3a",10467,NA,14,"Saccade",83,2.68,2.46,0,0
"388766","F","F1318","t1","2a_3a",10483,NA,14,"Saccade",83,2.53,2.37,0,0
"388767","F","F1318","t1","2a_3a",10500,NA,14,"Saccade",83,2.62,2.37,0,0
"388768","F","F1318","t1","2a_3a",10517,NA,NA,"Unclassified",17,2.65,2.39,0,0
"388769","F","F1318","t1","2a_3a",10533,NA,15,"Saccade",50,2.66,2.49,0,0
"388770","F","F1318","t1","2a_3a",10550,NA,15,"Saccade",50,2.64,2.39,0,0
"388771","F","F1318","t1","2a_3a",10567,NA,15,"Saccade",50,2.69,2.31,0,0
"388772","F","F1318","t1","2a_3a",10583,NA,NA,"Unclassified",17,2.45,2.35,0,0
"388773","F","F1318","t1","2a_3a",10600,NA,16,"Saccade",50,2.66,2.51,0,0
"388774","F","F1318","t1","2a_3a",10617,NA,16,"Saccade",50,2.65,2.24,0,0
"388775","F","F1318","t1","2a_3a",10633,NA,16,"Saccade",50,2.68,2.32,0,0
"388776","F","F1318","t1","2a_3a",10650,NA,NA,"Unclassified",17,2.63,2.29,0,0
"388777","F","F1318","t1","2a_3a",10667,NA,17,"Saccade",83,2.62,2.31,0,0
"388778","F","F1318","t1","2a_3a",10683,NA,17,"Saccade",83,2.6,2.34,0,0
"388779","F","F1318","t1","2a_3a",10700,NA,17,"Saccade",83,2.39,2.23,0,0
"388780","F","F1318","t1","2a_3a",10717,NA,17,"Saccade",83,2.63,2.45,0,0
"388781","F","F1318","t1","2a_3a",10733,NA,17,"Saccade",83,2.64,2.2,0,0
"388782","F","F1318","t1","2a_3a",10750,9,NA,"Fixation",100,2.69,2.25,0,0
"388783","F","F1318","t1","2a_3a",10767,9,NA,"Fixation",100,2.66,2.35,0,0
"388784","F","F1318","t1","2a_3a",10783,9,NA,"Fixation",100,2.71,2.27,0,0
"388785","F","F1318","t1","2a_3a",10800,9,NA,"Fixation",100,2.63,2.33,0,0
"388786","F","F1318","t1","2a_3a",10817,9,NA,"Fixation",100,2.67,2.24,0,0
"388787","F","F1318","t1","2a_3a",10833,9,NA,"Fixation",100,2.7,2.34,0,0
"388788","F","F1318","t1","2a_3a",10850,NA,18,"Saccade",33,2.7,2.18,0,0
"388789","F","F1318","t1","2a_3a",10867,NA,18,"Saccade",33,2.7,2.34,0,0
"388790","F","F1318","t1","2a_3a",10883,NA,NA,"Unclassified",17,2.68,2.27,0,0
"388791","F","F1318","t1","2a_3a",10900,NA,19,"Saccade",133,2.77,2.27,0,0
"388792","F","F1318","t1","2a_3a",10917,NA,19,"Saccade",133,2.67,2.28,0,0
"388793","F","F1318","t1","2a_3a",10933,NA,19,"Saccade",133,2.76,2.35,0,0
"388794","F","F1318","t1","2a_3a",10950,NA,19,"Saccade",133,2.7,2.54,0,0
"388795","F","F1318","t1","2a_3a",10967,NA,19,"Saccade",133,2.75,2.41,0,0
"388796","F","F1318","t1","2a_3a",10983,NA,19,"Saccade",133,2.21,2.51,0,0
"388797","F","F1318","t1","2a_3a",11000,NA,19,"Saccade",133,2.69,2.46,0,0
"388798","F","F1318","t1","2a_3a",11017,NA,19,"Saccade",133,2.72,2.42,0,0
"388799","F","F1318","t1","2a_3a",11033,NA,NA,"Unclassified",17,2.75,2.37,0,0
"388800","F","F1318","t1","2a_3a",11050,NA,20,"Saccade",50,2.75,2.18,0,0
"388801","F","F1318","t1","2a_3a",11067,NA,20,"Saccade",50,2.64,NA,0,4
"388802","F","F1318","t1","2a_3a",11083,NA,20,"Saccade",50,2.68,2.55,0,0
"388803","F","F1318","t1","2a_3a",11100,NA,NA,"Unclassified",17,2.68,2.43,0,0
"388804","F","F1318","t1","2a_3a",11117,NA,21,"Saccade",33,2.66,2.36,0,0
"388805","F","F1318","t1","2a_3a",11133,NA,21,"Saccade",33,2.67,2.37,0,0
"388806","F","F1318","t1","2a_3a",11150,NA,NA,"Unclassified",17,2.57,2.46,0,0
"388807","F","F1318","t1","2a_3a",11167,NA,22,"Saccade",33,2.68,2.43,0,0
"388808","F","F1318","t1","2a_3a",11183,NA,22,"Saccade",33,2.69,2.86,0,0
"388809","F","F1318","t1","2a_3a",11200,NA,NA,"Unclassified",266,NA,NA,4,4
"388810","F","F1318","t1","2a_3a",11217,NA,NA,"Unclassified",266,NA,NA,4,4
"388811","F","F1318","t1","2a_3a",11233,NA,NA,"Unclassified",266,NA,NA,4,4
"388812","F","F1318","t1","2a_3a",11250,NA,NA,"Unclassified",266,NA,NA,4,4
"388813","F","F1318","t1","2a_3a",11267,NA,NA,"Unclassified",266,NA,NA,4,4
"388814","F","F1318","t1","2a_3a",11283,NA,NA,"Unclassified",266,NA,NA,4,4
"388815","F","F1318","t1","2a_3a",11300,NA,NA,"Unclassified",266,NA,NA,4,4
"388816","F","F1318","t1","2a_3a",11317,NA,NA,"Unclassified",266,NA,NA,4,4
"388817","F","F1318","t1","2a_3a",11333,NA,NA,"Unclassified",266,NA,NA,4,4
"388818","F","F1318","t1","2a_3a",11350,NA,NA,"Unclassified",266,NA,NA,4,4
"388819","F","F1318","t1","2a_3a",11367,NA,NA,"Unclassified",266,NA,NA,4,4
"388820","F","F1318","t1","2a_3a",11383,NA,NA,"Unclassified",266,NA,NA,4,4
"388821","F","F1318","t1","2a_3a",11400,NA,NA,"Unclassified",266,NA,NA,4,4
"388822","F","F1318","t1","2a_3a",11417,NA,NA,"Unclassified",266,NA,NA,4,4
"388823","F","F1318","t1","2a_3a",11433,NA,NA,"Unclassified",266,NA,NA,4,4
"388824","F","F1318","t1","2a_3a",11449,NA,NA,"Unclassified",266,NA,NA,4,4
"388825","F","F1318","t1","2a_3a",11467,NA,NA,"Unclassified",17,2.62,2.32,0,0
"388826","F","F1318","t1","2a_3a",11482,10,NA,"Fixation",101,NA,NA,4,4
"388827","F","F1318","t1","2a_3a",11500,10,NA,"Fixation",101,2.78,2.42,0,0
"388828","F","F1318","t1","2a_3a",11515,10,NA,"Fixation",101,NA,NA,4,4
"388829","F","F1318","t1","2a_3a",11533,10,NA,"Fixation",101,2.76,2.43,0,0
"388830","F","F1318","t1","2a_3a",11549,10,NA,"Fixation",101,NA,NA,4,4
"388831","F","F1318","t1","2a_3a",11567,10,NA,"Fixation",101,2.77,2.45,0,0
"388832","F","F1318","t1","2a_3a",11583,NA,23,"Saccade",66,2.76,2.59,0,0
"388833","F","F1318","t1","2a_3a",11600,NA,23,"Saccade",66,2.77,2.55,0,0
"388834","F","F1318","t1","2a_3a",11617,NA,23,"Saccade",66,2.74,2.49,0,0
"388835","F","F1318","t1","2a_3a",11633,NA,23,"Saccade",66,2.86,NA,0,4
"388836","F","F1318","t1","2a_3a",11650,NA,NA,"Unclassified",150,NA,NA,4,4
"388837","F","F1318","t1","2a_3a",11667,NA,NA,"Unclassified",150,NA,NA,4,4
"388838","F","F1318","t1","2a_3a",11683,NA,NA,"Unclassified",150,NA,NA,4,4
"388839","F","F1318","t1","2a_3a",11700,NA,NA,"Unclassified",150,NA,NA,4,4
"388840","F","F1318","t1","2a_3a",11717,NA,NA,"Unclassified",150,NA,NA,4,4
"388841","F","F1318","t1","2a_3a",11733,NA,NA,"Unclassified",150,NA,NA,4,4
"388842","F","F1318","t1","2a_3a",11750,NA,NA,"Unclassified",150,NA,NA,4,4
"388843","F","F1318","t1","2a_3a",11767,NA,NA,"Unclassified",150,NA,NA,4,4
"388844","F","F1318","t1","2a_3a",11783,NA,NA,"Unclassified",150,2.94,2.94,2,2
"388845","F","F1318","t1","2a_3a",11800,NA,NA,"Unclassified",17,2.79,2.82,0,0
"388846","F","F1318","t1","2a_3a",11817,NA,24,"Saccade",67,2.76,3.23,0,0
"388847","F","F1318","t1","2a_3a",11833,NA,24,"Saccade",67,2.69,2.42,0,0
"388848","F","F1318","t1","2a_3a",11850,NA,24,"Saccade",67,2.79,2.47,0,0
"388849","F","F1318","t1","2a_3a",11867,NA,24,"Saccade",67,2.77,2.54,0,0
"388850","F","F1318","t1","2a_3a",11883,11,NA,"Fixation",117,2.79,2.57,0,0
"388851","F","F1318","t1","2a_3a",11899,11,NA,"Fixation",117,NA,NA,4,4
"388852","F","F1318","t1","2a_3a",11917,11,NA,"Fixation",117,2.68,2.42,0,0
"388853","F","F1318","t1","2a_3a",11933,11,NA,"Fixation",117,2.73,2.66,0,0
"388854","F","F1318","t1","2a_3a",11950,11,NA,"Fixation",117,2.75,NA,0,4
"388855","F","F1318","t1","2a_3a",11967,11,NA,"Fixation",117,2.83,2.57,0,0
"388856","F","F1318","t1","2a_3a",11983,11,NA,"Fixation",117,2.87,2.53,0,0
"388857","F","F1318","t1","2a_3a",12000,NA,25,"Saccade",83,2.74,2.5,0,0
"388858","F","F1318","t1","2a_3a",12017,NA,25,"Saccade",83,2.86,2.67,0,0
"388859","F","F1318","t1","2a_3a",12033,NA,25,"Saccade",83,2.94,2.51,0,0
"388860","F","F1318","t1","2a_3a",12050,NA,25,"Saccade",83,2.9,2.54,0,0
"388861","F","F1318","t1","2a_3a",12067,NA,25,"Saccade",83,2.87,NA,0,4
"388862","F","F1318","t1","2a_3a",12083,NA,NA,"Unclassified",133,NA,NA,4,4
"388863","F","F1318","t1","2a_3a",12100,NA,NA,"Unclassified",133,NA,NA,4,4
"388864","F","F1318","t1","2a_3a",12117,NA,NA,"Unclassified",133,NA,NA,4,4
"388865","F","F1318","t1","2a_3a",12133,NA,NA,"Unclassified",133,NA,NA,4,4
"388866","F","F1318","t1","2a_3a",12150,NA,NA,"Unclassified",133,NA,NA,4,4
"388867","F","F1318","t1","2a_3a",12167,NA,NA,"Unclassified",133,NA,NA,4,4
"388868","F","F1318","t1","2a_3a",12183,NA,NA,"Unclassified",133,NA,NA,4,4
"388869","F","F1318","t1","2a_3a",12200,NA,NA,"Unclassified",133,NA,NA,4,4
"388870","F","F1318","t1","2a_3a",12217,NA,NA,"Unclassified",17,2.78,NA,0,4
"388871","F","F1318","t1","2a_3a",12233,NA,26,"Saccade",67,2.84,2.5,0,0
"388872","F","F1318","t1","2a_3a",12250,NA,26,"Saccade",67,2.76,2.57,0,0
"388873","F","F1318","t1","2a_3a",12267,NA,26,"Saccade",67,2.8,2.53,0,0
"388874","F","F1318","t1","2a_3a",12283,NA,26,"Saccade",67,2.71,2.52,0,0
"388875","F","F1318","t1","2a_3a",12300,12,NA,"Fixation",167,2.74,2.5,0,0
"388876","F","F1318","t1","2a_3a",12317,12,NA,"Fixation",167,2.79,2.52,0,0
"388877","F","F1318","t1","2a_3a",12332,12,NA,"Fixation",167,NA,NA,4,4
"388878","F","F1318","t1","2a_3a",12350,12,NA,"Fixation",167,2.72,2.39,0,0
"388879","F","F1318","t1","2a_3a",12367,12,NA,"Fixation",167,2.74,2.38,0,0
"388880","F","F1318","t1","2a_3a",12383,12,NA,"Fixation",167,2.78,2.59,0,0
"388881","F","F1318","t1","2a_3a",12400,12,NA,"Fixation",167,2.7,2.44,0,0
"388882","F","F1318","t1","2a_3a",12417,12,NA,"Fixation",167,2.79,2.54,0,0
"388883","F","F1318","t1","2a_3a",12433,12,NA,"Fixation",167,2.77,2.58,0,0
"388884","F","F1318","t1","2a_3a",12450,12,NA,"Fixation",167,2.75,2.51,0,0
